"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Mike Pelletier,35173,341.98,240.98,60.2,Alberta,Bookcases,0.56
StarTAC ST7762,Mike Pelletier,35173,29.56,125.99,8.08,Alberta,Telephones and Communication,0.57
Ames Color-File® Green Diamond Border X-ray Mailers,John Murray,36773,994.68,83.98,5.01,Alberta,Envelopes,0.38
Avery 494,Tim Brockman,36997,39.91,2.61,0.5,Alberta,Labels,0.39
GBC Therma-A-Bind 250T Electric Binding System,Shaun Chance,37700,1169.71,122.99,19.99,Alberta,Binders and Binder Accessories,0.37
OIC Thumb-Tacks,Darren Powers,38529,-0.49,1.14,0.7,Alberta,Rubber Bands,0.38
Xerox 1934,Penelope Sewall,40162,760.79,55.98,5.15,Alberta,Paper,0.36
Newell 327,Shaun Chance,40612,-6.84,2.21,1.12,Alberta,Pens & Art Supplies,0.58
Chromcraft 48" x 96" Racetrack Double Pedestal Table,Shaun Chance,41987,1760.11,320.64,29.2,Alberta,Tables,0.66
Hon Olson Stacker Stools,Sue Ann Reed,42083,1263.98,140.81,24.49,Alberta,Chairs & Chairmats,0.57
Xerox 1894,Sue Ann Reed,42083,-86.3,6.48,6.22,Alberta,Paper,0.37
Kleencut® Forged Office Shears by Acme United Corporation,Sue Ann Reed,42083,-57.97,2.08,2.56,Alberta,"Scissors, Rulers and Trimmers",0.55
T39m,Tim Brockman,42151,1140.67,155.99,3.9,Alberta,Telephones and Communication,0.55
Wilson Jones 1" Hanging DublLock® Ring Binders,Sung Chung,42658,-8.33,5.28,2.99,Alberta,Binders and Binder Accessories,0.37
Telescoping Adjustable Floor Lamp,Tamara Manning,43911,-53.89,19.99,11.17,Alberta,Office Furnishings,0.6
Panasonic KX-P1131 Dot Matrix Printer,Tamara Manning,43911,2685.19,264.98,17.86,Alberta,Office Machines,0.58
Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Tamara Manning,43911,1278.45,320.98,58.95,Alberta,Chairs & Chairmats,0.57
US Robotics 56K V.92 External Faxmodem,Shaun Chance,44005,-270.48,99.99,19.99,Alberta,Computer Peripherals,0.52
Xerox 1899,Tom Prescott,44486,-66.93,5.78,4.96,Alberta,Paper,0.36
Boston 16765 Mini Stand Up Battery Pencil Sharpener,Roger Demir,45284,-42.98,11.66,8.99,Alberta,Pens & Art Supplies,0.59
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Shaun Chance,45668,-298.9,81.94,55.81,Alberta,Bookcases,0.6
Holmes 99% HEPA Air Purifier,Resi Polking,46023,-204.22,21.66,13.99,Alberta,Appliances,0.52
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,John Murray,46533,49.76,55.5,52.2,Alberta,Office Furnishings,0.72
StarTAC 7760,John Murray,46533,-82.06,65.99,3.99,Alberta,Telephones and Communication,0.59
"Hot File® 7-Pocket, Floor Stand",Tim Brockman,48321,1856.12,178.47,19.99,Alberta,Storage & Organization,0.55
Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Penelope Sewall,48673,-90.72,15.31,8.78,Alberta,Storage & Organization,0.57
Flexible Leather- Look Classic Collection Ring Binder,Roger Demir,48742,379.74,18.94,1.49,Alberta,Binders and Binder Accessories,0.35
"Peel & Seel® Recycled Catalog Envelopes, Brown",Sharelle Roach,48998,-8.11,11.58,6.97,Alberta,Envelopes,0.35
Xerox 210,Darren Powers,50246,-47.67,6.48,7.37,Alberta,Paper,0.37
Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Tom Prescott,51200,271.9,53.98,5.5,Alberta,Computer Peripherals,0.62
"Sauder Forest Hills Library, Woodland Oak Finish",Tim Brockman,51271,-796.51,140.98,36.09,Alberta,Bookcases,0.77
Phone 918,Tim Brockman,51271,303.23,205.99,5,Alberta,Telephones and Communication,0.59
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Tom Prescott,51297,65.76,8.69,2.99,Alberta,Binders and Binder Accessories,0.39
Xerox 1891,Tamara Manning,51842,-19.09,48.91,5.81,Alberta,Paper,0.38
Tennsco Regal Shelving Units,Tamara Manning,51842,-244.33,101.41,35,Alberta,Storage & Organization,0.82
Accessory34,Sharelle Roach,51968,1166.09,85.99,0.99,Alberta,Telephones and Communication,0.55
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Pauline Webber,52578,835.46,217.85,29.1,Alberta,Tables,0.68
Hon 2111 Invitation™ Series Corner Table,Pauline Webber,52578,-344.82,209.37,69,Alberta,Tables,0.79
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Sharelle Roach,53027,146.64,35.89,14.72,Alberta,Envelopes,0.4
Canon PC-428 Personal Copier,Resi Polking,54214,1899.23,199.99,24.49,Alberta,Copiers and Fax,0.46
Gyration Ultra Cordless Optical Suite,Pauline Webber,54342,1057.62,100.97,7.18,Alberta,Computer Peripherals,0.46
*Staples* Highlighting Markers,Pauline Webber,54342,-5.65,4.84,0.71,Alberta,Pens & Art Supplies,0.52
Avery® Durable Plastic 1" Binders,Tamara Manning,54656,-73.35,4.54,5.83,Alberta,Binders and Binder Accessories,0.36
Xerox 1930,Shaun Chance,54949,-94.59,6.48,6.81,Alberta,Paper,0.36
"Tennsco Lockers, Gray",Shaun Chance,54949,-293.74,20.98,53.03,Alberta,Storage & Organization,0.78
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Darren Powers,55813,-824.43,70.71,37.58,Alberta,Office Furnishings,0.78
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Quincy Jones,56577,-351.51,58.14,36.61,Alberta,Bookcases,0.61
Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Darren Powers,56834,202.73,80.97,30.06,Alberta,Office Machines,0.4
Xerox 214,Darren Powers,56834,-118.55,6.48,7.03,Alberta,Paper,0.37
Bush Advantage Collection® Round Conference Table,Pauline Webber,57380,-95.04,212.6,52.2,Alberta,Tables,0.64
"Global Leather Task Chair, Black",Tom Prescott,58722,-699.72,89.99,42,Alberta,Chairs & Chairmats,0.66
Bionaire Personal Warm Mist Humidifier/Vaporizer,Tamara Manning,58981,422.23,46.89,5.1,Alberta,Appliances,0.46
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Shaun Chance,59686,-106.42,5.8,5.59,Alberta,Binders and Binder Accessories,0.4
Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Lindsay Castell,6791,110.77,51.98,10.17,Alberta,Office Machines,0.37
"Dixon My First Ticonderoga Pencil, #2",Adam Bellavance,9895,-6.82,5.85,2.27,Alberta,Pens & Art Supplies,0.56
Adesso Programmable 142-Key Keyboard,Ken Dana,11846,611.43,152.48,4,Alberta,Computer Peripherals,0.79
2300 Heavy-Duty Transfer File Systems by Perma,Ken Dana,11846,-50.27,24.98,8.79,Alberta,Storage & Organization,0.66
Keytronic French Keyboard,Lindsay Castell,12450,-88.61,73.98,14.52,Alberta,Computer Peripherals,0.65
Xerox 1887,Ken Dana,16518,-6.57,18.97,5.21,Alberta,Paper,0.37
Accessory34,Ken Dana,16518,832.19,85.99,0.99,Alberta,Telephones and Communication,0.55
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Adam Bellavance,17860,-96.33,7.77,9.23,Alberta,Appliances,0.58
Holmes Odor Grabber,Ken Dana,17952,2.33,14.42,6.75,Alberta,Appliances,0.52
Office Star Flex Back Scooter Chair with White Frame,Adam Bellavance,18596,126.31,110.98,30,Alberta,Chairs & Chairmats,0.71
Avery 485,Adam Bellavance,18596,223.38,12.53,0.5,Alberta,Labels,0.38
Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Lindsay Castell,21410,554.91,123.38,24.49,Alberta,Appliances,0.46
Deflect-O® Glasstique™ Clear Desk Accessories,Laurel Workman,22563,-9.78,7.7,3.68,Alberta,Office Furnishings,0.52
Staples® General Use 3-Ring Binders,Ken Dana,25318,-3.16,1.88,1.49,Alberta,Binders and Binder Accessories,0.37
Fellowes Mighty 8 Compact Surge Protector,Laurel Workman,26688,57.17,20.27,3.99,Alberta,Appliances,0.57
Peel-Off® China Markers,Laurel Workman,26688,12.02,9.93,1.09,Alberta,Pens & Art Supplies,0.43
Bush Advantage Collection® Racetrack Conference Table,Ken Dana,26881,-410.39,424.21,110.2,Alberta,Tables,0.67
Belkin F9M820V08 8 Outlet Surge,Adam Bellavance,26887,461.65,42.98,4.62,Alberta,Appliances,0.56
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Adam Bellavance,26887,-117.1,8.04,8.94,Alberta,Binders and Binder Accessories,0.4
Accessory13,Ken Dana,29761,446.99,35.99,1.25,Alberta,Telephones and Communication,0.57
3M Office Air Cleaner,Ken Dana,29761,262.32,25.98,5.37,Alberta,Appliances,0.5
Eldon Expressions Mahogany Wood Desk Collection,Ken Dana,29761,-34.17,6.24,5.22,Alberta,Office Furnishings,0.6
"Master Caster Door Stop, Large Neon Orange",Lisa Ryan,31810,-166.74,7.28,7.98,Alberta,Office Furnishings,0.42
Xerox 1961,Max Engle,36548,-40.43,4.98,7.54,Alberta,Paper,0.38
"Master Caster Door Stop, Gray",Max Engle,39585,-22.74,5.08,3.63,Alberta,Office Furnishings,0.51
DAX Natural Wood-Tone Poster Frame,Adam Bellavance,41793,384.38,26.48,6.93,Alberta,Office Furnishings,0.49
Advantus Plastic Paper Clips,Adam Bellavance,42949,-17.49,5,3.39,Alberta,Rubber Bands,0.37
Hewlett Packard 6S Scientific Calculator,Adam Bellavance,42949,-114.64,12.99,9.44,Alberta,Office Machines,0.39
Storex DuraTech Recycled Plastic Frosted Binders,Laurel Workman,43044,-73.07,4.24,5.41,Alberta,Binders and Binder Accessories,0.35
Polycom ViewStation™ ISDN Videoconferencing Unit,Laurel Workman,43044,-12558,6783.02,24.49,Alberta,Office Machines,0.39
Acme® 8" Straight Scissors,Laurel Workman,46048,0.53,12.98,3.14,Alberta,"Scissors, Rulers and Trimmers",0.6
"Tenex Personal Project File with Scoop Front Design, Black",Laurel Workman,46048,-15.92,13.48,4.51,Alberta,Storage & Organization,0.59
Xerox 194,Lisa Ryan,48354,405.64,55.48,14.3,Alberta,Paper,0.37
Xerox 1986,Ken Dana,48416,-15.48,6.68,4.91,Alberta,Paper,0.37
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Lisa Ryan,49798,-517.83,280.98,57,Alberta,Chairs & Chairmats,0.78
Fiskars® Softgrip Scissors,Lisa Ryan,49798,20.31,10.98,3.37,Alberta,"Scissors, Rulers and Trimmers",0.57
Boston KS Multi-Size Manual Pencil Sharpener,Ken Dana,50470,-57.73,22.99,8.99,Alberta,Pens & Art Supplies,0.57
Xerox 1983,Helen Wasserman,52900,-32.62,5.98,5.46,Alberta,Paper,0.36
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Helen Wasserman,57572,-120.04,4.98,4.62,Alberta,Computer Peripherals,0.64
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Helen Wasserman,57572,-17.22,7.64,5.83,Alberta,Paper,0.36
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Julia Dunbar,57766,-85.32,30.53,19.99,Alberta,Labels,0.39
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Julia Dunbar,58566,693.01,105.29,10.12,Alberta,Office Furnishings,0.79
MicroTAC 650,Julia Dunbar,58566,624.71,65.99,4.99,Alberta,Telephones and Communication,0.58
O'Sullivan Living Dimensions 2-Shelf Bookcases,Julia Dunbar,58658,-404.36,120.98,58.64,Alberta,Bookcases,0.75
Microsoft Internet Keyboard,Julia Dunbar,58658,-103.75,20.97,6.5,Alberta,Computer Peripherals,0.78
Accessory21,Julia Dunbar,58658,348.59,20.99,0.99,Alberta,Telephones and Communication,0.37
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Helen Wasserman,59139,163.1,70.97,3.5,Alberta,Appliances,0.59
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Helen Wasserman,59139,-13.71,5.34,2.99,Alberta,Binders and Binder Accessories,0.38
"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Max Engle,59942,-268.65,15.98,8.99,Alberta,Computer Peripherals,0.64
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Carl Weiss,5350,-12.2,11.33,6.12,Alberta,Appliances,0.42
TDK 4.7GB DVD-R,Chuck Clark,6850,-7.23,10.01,1.99,Alberta,Computer Peripherals,0.41
Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Chuck Clark,6850,675.07,51.98,10.17,Alberta,Office Machines,0.37
Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Chuck Clark,6850,150.04,64.98,6.88,Alberta,Storage & Organization,0.73
Balt Split Level Computer Training Table,Chuck Clark,6850,-556.25,138.75,52.42,Alberta,Tables,0.74
SANFORD Liquid Accent™ Tank-Style Highlighters,Chuck Clark,7488,-1.76,2.84,0.93,Alberta,Pens & Art Supplies,0.54
"Boston Model 1800 Electric Pencil Sharpener, Gray",Chuck Clark,7552,332.52,28.15,6.17,Alberta,Pens & Art Supplies,0.55
Acme® 8" Straight Scissors,Chuck Clark,7552,26.28,12.98,3.14,Alberta,"Scissors, Rulers and Trimmers",0.6
Accessory29,Darren Koutras,7585,22.57,20.99,1.25,Alberta,Telephones and Communication,0.83
Acco Recycled 2" Capacity Laser Printer Hanging Data Binders,Darren Koutras,8289,53.31,14.45,7.17,Alberta,Binders and Binder Accessories,0.38
"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Roland Murray,8679,161.32,9.11,2.15,Alberta,Paper,0.4
"IBM 80 Minute CD-R Spindle, 50/Pack",Chuck Clark,12481,215.8,20.89,1.99,Alberta,Computer Peripherals,0.48
Accessory31,Chuck Clark,12481,103.05,35.99,0.99,Alberta,Telephones and Communication,0.35
O'Sullivan 4-Shelf Bookcase in Odessa Pine,Daniel Byrd,12902,-765.5,120.98,56.7,Alberta,Bookcases,0.68
Hewlett-Packard 4.7GB DVD+R Discs,Chuck Clark,20128,48.47,8.5,1.99,Alberta,Computer Peripherals,0.49
Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Chuck Clark,20128,-152.54,95.43,19.99,Alberta,Storage & Organization,0.79
"Tennsco Lockers, Sand",Darren Koutras,20642,-1637.52,20.98,45,Alberta,Storage & Organization,0.61
Filing/Storage Totes and Swivel Casters,Roland Murray,24804,-113.52,9.71,9.45,Alberta,Storage & Organization,0.6
"Angle-D Binders with Locking Rings, Label Holders",Daniel Byrd,28357,-171.17,7.3,7.72,Alberta,Binders and Binder Accessories,0.38
Staples Paper Clips,Daniel Byrd,28357,24.27,2.47,1.02,Alberta,Rubber Bands,0.38
"Memorex 4.7GB DVD+R, 3/Pack",Bobby Odegard,31043,299.33,15.28,1.99,Alberta,Computer Peripherals,0.42
Accessory20,Bobby Odegard,31043,-302.23,85.99,3.3,Alberta,Telephones and Communication,0.37
Storex Dura Pro™ Binders,Daniel Byrd,32355,-239.32,5.94,9.92,Alberta,Binders and Binder Accessories,0.38
Xerox 231,Daniel Byrd,32355,-33.31,6.48,5.11,Alberta,Paper,0.37
Xerox 217,Chuck Clark,33700,-133.98,6.48,8.19,Alberta,Paper,0.37
Park Ridge™ Embossed Executive Business Envelopes,Chuck Clark,35811,352.41,15.57,1.39,Alberta,Envelopes,0.38
Newell 310,Chuck Clark,35811,-3.24,1.76,0.7,Alberta,Pens & Art Supplies,0.56
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Chloris Kastensmidt,38598,2860.31,880.98,44.55,Alberta,Bookcases,0.62
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Chloris Kastensmidt,38598,113.98,13.4,4.95,Alberta,Office Furnishings,0.37
"210 Trimline Phone, White",Chloris Kastensmidt,38598,-70.52,15.99,11.28,Alberta,Office Machines,0.38
Catalog Binders with Expanding Posts,Daniel Byrd,40678,551.34,67.28,19.99,Alberta,Binders and Binder Accessories,0.4
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Roger Barcio,41154,251.17,21.98,2.87,Alberta,Pens & Art Supplies,0.55
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Chloris Kastensmidt,43909,-199.13,15.99,13.18,Alberta,Binders and Binder Accessories,0.37
Xerox 1936,Bobby Odegard,45346,150.38,19.98,5.97,Alberta,Paper,0.38
*Staples* Highlighting Markers,Carl Weiss,46336,34.14,4.84,0.71,Alberta,Pens & Art Supplies,0.52
"Sanford Colorific Colored Pencils, 12/Box",Roland Murray,52320,0.49,2.88,1.01,Alberta,Pens & Art Supplies,0.55
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Bobby Odegard,52357,90.62,10.98,4.8,Alberta,Envelopes,0.36
Coloredge Poster Frame,Daniel Byrd,53573,51.14,14.2,5.3,Alberta,Office Furnishings,0.46
Fellowes Superior 10 Outlet Split Surge Protector,Carl Weiss,56420,108.3,38.06,4.5,Alberta,Appliances,0.56
"Master Caster Door Stop, Brown",Carl Weiss,56420,22.25,5.08,2.03,Alberta,Office Furnishings,0.51
5170i,Carl Weiss,56420,377.62,125.99,8.99,Alberta,Telephones and Communication,0.57
StarTAC ST7762,Carl Weiss,56420,1422.2,125.99,8.08,Alberta,Telephones and Communication,0.57
Bell Sonecor JB700 Caller ID,Carl Weiss,57412,-122.13,7.99,5.03,Alberta,Telephones and Communication,0.6
Newell 340,Arthur Gainer,66,7.57,2.88,0.7,Alberta,Pens & Art Supplies,0.56
"Memorex 4.7GB DVD-RAM, 3/Pack",Lisa Hazard,1762,285.2,31.78,1.99,Alberta,Computer Peripherals,0.42
Wausau Papers Astrobrights® Colored Envelopes,Lisa Hazard,1762,6.46,5.98,2.5,Alberta,Envelopes,0.36
Accessory35,Lisa Hazard,1762,384.2,35.99,1.1,Alberta,Telephones and Communication,0.55
Rediform S.O.S. Phone Message Books,Mitch Gastineau,6150,82.65,4.98,0.8,Alberta,Paper,0.36
"6"" Cubicle Wall Clock, Black",Katharine Harms,6310,-88.82,8.09,7.96,Alberta,Office Furnishings,0.49
Xerox 212,Matthew Grinstein,9664,-64.95,6.48,8.4,Alberta,Paper,0.37
Magna Visual Magnetic Picture Hangers,Lisa Hazard,11168,-106.27,4.82,5.72,Alberta,Office Furnishings,0.47
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Cathy Prescott,12417,34.31,7.4,1.71,Alberta,Paper,0.4
"80 Minute CD-R Spindle, 100/Pack - Staples",Matthew Grinstein,13607,2.97,39.48,1.99,Alberta,Computer Peripherals,0.54
Avery 479,Matthew Grinstein,13607,48.52,2.61,0.5,Alberta,Labels,0.39
Tennsco Commercial Shelving,Matthew Grinstein,13607,-361.82,20.34,35,Alberta,Storage & Organization,0.84
GBC VeloBinder Strips,Lauren Leatherbury,14597,-66.37,7.68,6.16,Alberta,Binders and Binder Accessories,0.35
Staples Plastic Wall Frames,Lauren Leatherbury,14597,-36.76,7.96,4.95,Alberta,Office Furnishings,0.41
Eldon Expressions Mahogany Wood Desk Collection,Matthew Grinstein,15015,-102.06,6.24,5.22,Alberta,Office Furnishings,0.6
Nu-Dell Leatherette Frames,Pauline Webber,17539,73.73,14.34,5,Alberta,Office Furnishings,0.49
T28 WORLD,Pauline Webber,17539,-491.26,195.99,8.99,Alberta,Telephones and Communication,0.6
"Advantus Push Pins, Aluminum Head",Lauren Leatherbury,18145,-47.15,5.81,3.37,Alberta,Rubber Bands,0.54
Southworth 25% Cotton Antique Laid Paper & Envelopes,Matthew Grinstein,19559,-8.75,8.34,4.82,Alberta,Paper,0.4
CF 688,Matthew Grinstein,19559,275.77,155.99,8.99,Alberta,Telephones and Communication,0.58
Accessory34,Matthew Grinstein,19559,97.4,85.99,0.99,Alberta,Telephones and Communication,0.55
Canon Imageclass D680 Copier / Fax,Matthew Grinstein,21188,5217.27,699.99,24.49,Alberta,Copiers and Fax,0.54
Vinyl Sectional Post Binders,Lisa Hazard,21318,562.31,37.7,2.99,Alberta,Binders and Binder Accessories,0.35
"GBC White Gloss Covers, Plain Front",Pauline Webber,21792,19.36,14.48,6.46,Alberta,Binders and Binder Accessories,0.38
Avery White Multi-Purpose Labels,Pauline Webber,21831,3.84,4.98,0.49,Alberta,Labels,0.39
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Mitch Gastineau,22818,-592.43,130.98,30,Alberta,Chairs & Chairmats,0.78
Belkin 105-Key Black Keyboard,Mitch Gastineau,22818,-53.82,19.98,4,Alberta,Computer Peripherals,0.68
Avery Binder Labels,Lisa Hazard,24801,-16.35,3.89,7.01,Alberta,Binders and Binder Accessories,0.37
Luxo Adjustable Task Clamp Lamp,Lisa Hazard,24801,350.94,88.84,20.79,Alberta,Office Furnishings,0.59
2160,Lisa Hazard,24801,-105.7,115.99,5.99,Alberta,Telephones and Communication,0.57
Staples 1 Part Blank Computer Paper,Pauline Webber,26529,-81.61,11.34,11.25,Alberta,Paper,0.36
Avery 481,Matthew Grinstein,27780,11.92,3.08,0.99,Alberta,Labels,0.37
"*Staples* vLetter Openers, 2/Pack",Matthew Grinstein,27780,-30.25,3.68,1.32,Alberta,"Scissors, Rulers and Trimmers",0.83
"Memorex 80 Minute CD-R Spindle, 100/Pack",Matthew Grinstein,27780,670.11,43.98,1.99,Alberta,Computer Peripherals,0.44
"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Lisa Hazard,27843,-92.04,4.89,4.93,Alberta,Computer Peripherals,0.66
Accessory36,Mitch Gastineau,28773,-211.7,55.99,5,Alberta,Telephones and Communication,0.83
Prang Drawing Pencil Set,Quincy Jones,30786,0.76,2.78,1.34,Alberta,Pens & Art Supplies,0.45
"Decoflex Hanging Personal Folder File, Blue",Quincy Jones,30786,-36.61,15.42,10.68,Alberta,Storage & Organization,0.58
"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Lauren Leatherbury,31809,-13.74,9.78,5.76,Alberta,Envelopes,0.35
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Lisa Hazard,31878,9.63,9.27,4.39,Alberta,Paper,0.38
R280,Lisa Hazard,31878,1727.78,155.99,8.99,Alberta,Telephones and Communication,0.55
Bevis Steel Folding Chairs,Lauren Leatherbury,34976,-1523.77,95.95,74.35,Alberta,Chairs & Chairmats,0.57
Xerox 1983,Lauren Leatherbury,34976,-64.53,5.98,5.46,Alberta,Paper,0.36
"80 Minute CD-R Spindle, 100/Pack - Staples",Quincy Jones,34979,62.93,39.48,1.99,Alberta,Computer Peripherals,0.54
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Lauren Leatherbury,35139,53.05,8.69,2.99,Alberta,Binders and Binder Accessories,0.39
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Mitch Gastineau,36608,183.48,21.98,2.87,Alberta,Pens & Art Supplies,0.55
Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Mitch Gastineau,36608,1340.07,90.48,19.99,Alberta,Envelopes,0.4
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Mitch Gastineau,36994,-284.06,130.98,30,Alberta,Chairs & Chairmats,0.78
M3682,Mitch Gastineau,38944,194.21,125.99,8.08,Alberta,Telephones and Communication,0.57
Global Troy™ Executive Leather Low-Back Tilter,Mitch Gastineau,38944,8614.79,500.98,26,Alberta,Chairs & Chairmats,0.6
"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Mitch Gastineau,38944,353.16,29.14,4.86,Alberta,Paper,0.38
Avery 503,Quincy Jones,39075,250.66,10.35,0.99,Alberta,Labels,0.37
i1000,Mitch Gastineau,39425,128.79,65.99,5.99,Alberta,Telephones and Communication,0.58
Global Troy™ Executive Leather Low-Back Tilter,Katharine Harms,41921,4860.73,500.98,26,Alberta,Chairs & Chairmats,0.6
"Peel & Seel® Recycled Catalog Envelopes, Brown",Katharine Harms,41921,-5.45,11.58,6.97,Alberta,Envelopes,0.35
"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Quincy Jones,42945,-164.92,3.95,5.13,Alberta,Appliances,0.59
"Dana Fluorescent Magnifying Lamp, White, 36""",Lauren Leatherbury,43013,25.68,50.98,22.24,Alberta,Office Furnishings,0.55
Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Matthew Grinstein,43104,1676.7,100.97,14,Alberta,Office Machines,0.37
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Matthew Grinstein,43301,-80.86,100.89,42,Alberta,Chairs & Chairmats,0.61
Tennsco Industrial Shelving,Matthew Grinstein,43301,-1127.22,48.91,35,Alberta,Storage & Organization,0.83
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Arthur Gainer,44935,2766.29,232.58,19.99,Alberta,Appliances,0.59
Avery 497,Arthur Gainer,44935,58.5,3.08,0.5,Alberta,Labels,0.37
SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Maria Etezadi,44995,132.79,28.99,8.59,Alberta,Telephones and Communication,0.56
Staples Brown Kraft Recycled Clasp Envelopes,Matthew Grinstein,45989,-51.62,5.58,5.3,Alberta,Envelopes,0.35
#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes,John Murray,49767,272.4,15.74,1.39,Alberta,Envelopes,0.4
Canon MP100DHII Printing Calculator,John Murray,49767,2052.13,140.99,13.99,Alberta,Office Machines,0.37
Xerox 220,John Murray,49767,-31.7,6.48,7.49,Alberta,Paper,0.37
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Katharine Harms,51239,-1296.93,85.29,60,Alberta,Tables,0.56
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Mitch Gastineau,51269,-10.43,8.69,2.99,Alberta,Binders and Binder Accessories,0.39
Seth Thomas 12" Clock w/ Goldtone Case,Mitch Gastineau,51269,-1.55,22.98,7.58,Alberta,Office Furnishings,0.51
"Global Deluxe Stacking Chair, Gray",Lauren Leatherbury,54084,-69.66,50.98,14.19,Alberta,Chairs & Chairmats,0.56
Tensor Computer Mounted Lamp,Lauren Leatherbury,54307,-59.64,14.89,13.56,Alberta,Office Furnishings,0.58
Global Adaptabilities™ Conference Tables,Lauren Leatherbury,54307,192.2,280.98,35.67,Alberta,Tables,0.66
"Dixon My First Ticonderoga Pencil, #2",Quincy Jones,55014,12.7,5.85,2.27,Alberta,Pens & Art Supplies,0.56
Bush Mission Pointe Library,Lauren Leatherbury,55845,-865.88,150.98,66.27,Alberta,Bookcases,0.65
"Wilson Jones Hanging View Binder, White, 1""",Cari MacIntyre,55846,-66.38,7.1,6.05,Alberta,Binders and Binder Accessories,0.39
Xerox 220,Matthew Grinstein,57063,-96.26,6.48,7.49,Alberta,Paper,0.37
Staples Pushpins,Matthew Grinstein,57063,-0.64,1.88,0.79,Alberta,Rubber Bands,0.5
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,John Murray,57093,-7.79,5.34,2.99,Alberta,Binders and Binder Accessories,0.38
Decoflex Hanging Personal Folder File,John Murray,57093,31.93,15.42,5.41,Alberta,Storage & Organization,0.59
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Cari MacIntyre,59329,-135.6,3.81,5.44,Alberta,Binders and Binder Accessories,0.36
Eldon Expressions Mahogany Wood Desk Collection,Cari MacIntyre,59329,-64.72,6.24,5.22,Alberta,Office Furnishings,0.6
"Eldon Imàge® Series Desk Accessories, Clear",Cari MacIntyre,59329,-165.42,4.86,7.1,Alberta,Office Furnishings,0.42
